LSST Auxiliary Telescope, 2021 Feb 19 UTC 1 41 1
: ALTAZ
: ROTNL
-30 14 40.3
109.6505402 78.4565182 109.4471319 78.5190262 077.3973379
181.1347416 27.8627865 181.0398349 27.9344422 026.8882997
291.6249411 55.1363682 291.5267979 55.2372104 057.1212560
224.6579836 26.2120740 224.5620404 26.2915895 025.5758102
255.7471943 57.4089869 255.6695626 57.5031163 057.3210129
204.4064373 67.6673289 204.2076710 67.7399886 066.4817067
250.1058571 78.6669165 249.7796598 78.7610781 078.3484400
179.7663641 27.6742854 179.6674898 27.7144143 025.2287379
067.7399707 49.1125787 067.6824664 49.1818868 049.1595516
077.3673951 30.0059675 077.2953552 30.0725751 030.0368710
271.4296686 29.7697887 271.3790252 29.8670404 029.9285151
250.6820305 38.9744248 250.6150855 39.0646826 038.5596735
223.7101054 56.4596705 223.6288000 56.5408157 055.4474983
254.5111820 60.1026523 254.3644063 60.1936156 060.1104241
178.6426737 27.9520595 178.5547681 27.9772278 026.8869724
246.2708011 27.1233127 246.1892825 27.2136406 026.9160134
227.6521787 47.2657692 227.5851196 47.3491122 046.9299832
041.2958209 58.3496343 041.2352025 58.4295427 061.5298961
247.5153696 33.0740273 247.4325896 33.1632916 032.7929864
022.1617120 63.1595474 022.1603389 63.2547048 064.4537818
178.8563732 44.1922632 178.7561376 44.2565294 042.8377550
225.0818128 24.7910473 225.0037883 24.8714032 024.3386584
241.3973171 18.4728649 241.3514677 18.5606435 018.0653193
END
