LSST Auxiliary Telescope, 2021 Mar 23 UTC 23 47 26
: ALTAZ
: ROTNL
-30 14 40.3
260.8608529 47.3714138 260.7685855 47.4606678 240.8292791
359.3544008 20.8009480 359.2941758 20.8923832 250.6925142
019.6709537 27.6365103 019.6123336 27.7213196 250.3340089
359.8815725 21.2781957 359.8213722 21.3694776 250.3211462
017.5099424 28.2705620 017.4511855 28.3561344 250.0383461
035.8129834 38.5957737 035.7556501 38.6746345 250.0341684
053.5356402 49.4645782 053.4784459 49.5368131 250.0806658
066.3136039 70.3147543 066.2544927 70.3824938 249.9856366
090.2532202 20.6076499 090.1918665 20.6684420 250.3700328
108.4921171 29.4293047 108.4263566 29.4866988 250.0885973
126.7063462 38.2728189 126.6327046 38.3288465 250.0949275
141.9341920 51.0338877 141.8453418 51.0904340 250.0921893
099.2447228 77.4715399 099.1500072 77.5294775 250.1897650
008.1642944 29.1031651 008.0962854 29.1823768 251.4594150
006.7581035 29.2637277 006.6815804 29.3411956 250.5645003
017.1925663 29.6256210 017.1158114 29.6995918 250.6959038
032.3754080 38.3766589 032.3152765 38.4544613 252.0025899
052.4745087 53.8589852 052.4138292 53.9373700 251.5467767
069.9160992 70.6290071 069.8784090 70.7005004 252.6227457
087.1782205 24.5975771 087.1092010 24.6525750 251.4133806
108.7363588 28.4443548 108.6610277 28.4912428 250.5624682
123.8331488 38.2793450 123.7528964 38.3336957 250.3533933
147.1979712 51.3597205 147.0945724 51.4241310 249.1872774
160.6974814 71.8846552 160.5677483 71.9532730 248.2485106
180.4975697 20.1075343 180.4088616 20.1740761 248.9137584
196.9337162 26.8656738 196.8402683 26.9283654 249.1601393
216.0730492 37.9201327 215.9747500 37.9940812 249.0075823
235.4924820 50.1377663 235.3754666 50.2267068 248.2665307
252.9756172 68.1655908 252.8599849 68.2660698 249.0026505
286.2682447 27.8917275 286.1906706 27.9806489 249.3773289
302.9301134 36.0847460 302.8554470 36.1770218 249.8895439
320.7649224 48.5571579 320.6973657 48.6462219 250.6692803
336.3998208 70.5125759 336.3623539 70.5962536 253.5816470
295.6593382 28.5324579 295.6026785 28.6116148 249.7890386
END
